,年度,節,チーム,順位,勝点,試合,勝,分,敗,得点,失点,得失点差,カテゴリ
13189,2018,29,ＦＣ琉球,1,59.0,27,18,5,4,59,28,31,J3
13190,2018,29,ＳＣ相模原,10,32.0,26,9,5,12,37,46,-9,J3
13191,2018,29,ＡＣ長野パルセイロ,11,31.0,26,7,10,9,32,31,1,J3
13192,2018,29,藤枝ＭＹＦＣ,12,31.0,26,9,4,13,28,39,-11,J3
13193,2018,29,いわてグルージャ盛岡,13,31.0,27,9,4,14,34,49,-15,J3
13194,2018,29,Ｙ．Ｓ．Ｃ．Ｃ．横浜,14,30.0,26,7,9,10,32,38,-6,J3
13195,2018,29,カターレ富山,15,30.0,26,9,3,14,32,43,-11,J3
13196,2018,29,ＦＣ東京Ｕ−２３,16,27.0,27,7,6,14,32,41,-9,J3
13197,2018,29,ギラヴァンツ北九州,17,22.0,26,5,7,14,18,35,-17,J3
13198,2018,29,鹿児島ユナイテッドＦＣ,2,48.0,27,13,9,5,40,31,9,J3
13199,2018,29,ザスパクサツ群馬,3,47.0,27,14,5,8,29,25,4,J3
13200,2018,29,アスルクラロ沼津,4,44.0,26,12,8,6,34,24,10,J3
13201,2018,29,ガンバ大阪Ｕ−２３,5,40.0,26,11,7,8,44,32,12,J3
13202,2018,29,ガイナーレ鳥取,6,39.0,26,11,6,9,48,38,10,J3
13203,2018,29,ブラウブリッツ秋田,7,36.0,26,10,6,10,29,24,5,J3
13204,2018,29,セレッソ大阪Ｕ−２３,8,36.0,26,10,6,10,34,32,2,J3
13205,2018,29,福島ユナイテッドＦＣ,9,33.0,27,7,12,8,27,33,-6,J3
13206,2018,30,ＦＣ琉球,1,60.0,28,18,6,4,60,29,31,J3
13207,2018,30,福島ユナイテッドＦＣ,10,33.0,28,7,12,9,30,37,-7,J3
13208,2018,30,カターレ富山,11,33.0,27,10,3,14,34,44,-10,J3
13209,2018,30,ＡＣ長野パルセイロ,12,32.0,27,7,11,9,33,32,1,J3
13210,2018,30,ＳＣ相模原,13,32.0,27,9,5,13,38,48,-10,J3
13211,2018,30,藤枝ＭＹＦＣ,14,31.0,27,9,4,14,29,41,-12,J3
13212,2018,30,いわてグルージャ盛岡,15,31.0,28,9,4,15,35,51,-16,J3
13213,2018,30,ＦＣ東京Ｕ−２３,16,30.0,28,8,6,14,34,42,-8,J3
13214,2018,30,ギラヴァンツ北九州,17,25.0,27,6,7,14,20,36,-16,J3
13215,2018,30,鹿児島ユナイテッドＦＣ,2,48.0,28,13,9,6,41,33,8,J3
13216,2018,30,ザスパクサツ群馬,3,47.0,27,14,5,8,29,25,4,J3
13217,2018,30,アスルクラロ沼津,4,45.0,27,12,9,6,34,24,10,J3
13218,2018,30,ガンバ大阪Ｕ−２３,5,43.0,27,12,7,8,46,33,13,J3
13219,2018,30,ガイナーレ鳥取,6,42.0,27,12,6,9,52,41,11,J3
13220,2018,30,セレッソ大阪Ｕ−２３,7,37.0,27,10,7,10,34,32,2,J3
13221,2018,30,ブラウブリッツ秋田,8,36.0,27,10,6,11,30,27,3,J3
13222,2018,30,Ｙ．Ｓ．Ｃ．Ｃ．横浜,9,33.0,27,8,9,10,35,39,-4,J3
13223,2018,31,ＦＣ琉球,1,63.0,29,19,6,4,64,31,33,J3
13224,2018,31,ＡＣ長野パルセイロ,10,35.0,28,8,11,9,36,34,2,J3
13225,2018,31,ＳＣ相模原,11,35.0,28,10,5,13,39,48,-9,J3
13226,2018,31,カターレ富山,12,34.0,28,10,4,14,35,45,-10,J3
13227,2018,31,Ｙ．Ｓ．Ｃ．Ｃ．横浜,13,33.0,28,8,9,11,35,40,-5,J3
13228,2018,31,ＦＣ東京Ｕ−２３,14,33.0,29,9,6,14,36,42,-6,J3
13229,2018,31,藤枝ＭＹＦＣ,15,31.0,28,9,4,15,30,43,-13,J3
13230,2018,31,いわてグルージャ盛岡,16,31.0,29,9,4,16,35,53,-18,J3
13231,2018,31,ギラヴァンツ北九州,17,26.0,28,6,8,14,21,37,-16,J3
13232,2018,31,鹿児島ユナイテッドＦＣ,2,48.0,28,13,9,6,41,33,8,J3
13233,2018,31,ザスパクサツ群馬,3,47.0,28,14,5,9,31,29,2,J3
13234,2018,31,アスルクラロ沼津,4,45.0,28,12,9,7,36,27,9,J3
13235,2018,31,ガンバ大阪Ｕ−２３,5,44.0,28,12,8,8,47,34,13,J3
13236,2018,31,ガイナーレ鳥取,6,43.0,28,12,7,9,53,42,11,J3
13237,2018,31,セレッソ大阪Ｕ−２３,7,40.0,28,11,7,10,38,33,5,J3
13238,2018,31,ブラウブリッツ秋田,8,36.0,28,10,6,12,31,31,0,J3
13239,2018,31,福島ユナイテッドＦＣ,9,36.0,29,8,12,9,32,38,-6,J3
13240,2018,32,ＦＣ琉球,1,63.0,30,19,6,5,64,37,27,J3
13241,2018,32,ＳＣ相模原,10,38.0,29,11,5,13,40,48,-8,J3
13242,2018,32,福島ユナイテッドＦＣ,11,36.0,29,8,12,9,32,38,-6,J3
13243,2018,32,カターレ富山,12,34.0,29,10,4,15,36,47,-11,J3
13244,2018,32,いわてグルージャ盛岡,13,34.0,30,10,4,16,38,55,-17,J3
13245,2018,32,Ｙ．Ｓ．Ｃ．Ｃ．横浜,14,33.0,29,8,9,12,37,43,-6,J3
13246,2018,32,ＦＣ東京Ｕ−２３,15,33.0,30,9,6,15,37,44,-7,J3
13247,2018,32,藤枝ＭＹＦＣ,16,31.0,29,9,4,16,30,44,-14,J3
13248,2018,32,ギラヴァンツ北九州,17,26.0,29,6,8,15,21,39,-18,J3
13249,2018,32,鹿児島ユナイテッドＦＣ,2,51.0,29,14,9,6,43,34,9,J3
13250,2018,32,アスルクラロ沼津,3,48.0,29,13,9,7,38,28,10,J3
13251,2018,32,ザスパクサツ群馬,4,48.0,29,14,6,9,34,32,2,J3
13252,2018,32,ガンバ大阪Ｕ−２３,5,44.0,29,12,8,9,48,36,12,J3
13253,2018,32,ガイナーレ鳥取,6,44.0,29,12,8,9,56,45,11,J3
13254,2018,32,セレッソ大阪Ｕ−２３,7,43.0,29,12,7,10,44,33,11,J3
13255,2018,32,ブラウブリッツ秋田,8,39.0,29,11,6,12,33,31,2,J3
13256,2018,32,ＡＣ長野パルセイロ,9,38.0,29,9,11,9,38,35,3,J3
13257,2018,33,ＦＣ琉球,1,63.0,30,19,6,5,64,37,27,J3
13258,2018,33,ＳＣ相模原,10,39.0,30,11,6,13,40,48,-8,J3
13259,2018,33,ＡＣ長野パルセイロ,11,38.0,30,9,11,10,38,36,2,J3
13260,2018,33,いわてグルージャ盛岡,12,37.0,31,11,4,16,40,56,-16,J3
13261,2018,33,ＦＣ東京Ｕ−２３,13,36.0,31,10,6,15,38,44,-6,J3
13262,2018,33,カターレ富山,14,35.0,30,10,5,15,38,49,-11,J3
13263,2018,33,Ｙ．Ｓ．Ｃ．Ｃ．横浜,15,33.0,30,8,9,13,37,44,-7,J3
13264,2018,33,藤枝ＭＹＦＣ,16,31.0,30,9,4,17,30,46,-16,J3
13265,2018,33,ギラヴァンツ北九州,17,26.0,30,6,8,16,21,40,-19,J3
13266,2018,33,鹿児島ユナイテッドＦＣ,2,54.0,30,15,9,6,45,34,11,J3
13267,2018,33,ザスパクサツ群馬,3,51.0,30,15,6,9,35,32,3,J3
13268,2018,33,アスルクラロ沼津,4,49.0,30,13,10,7,38,28,10,J3
13269,2018,33,ガイナーレ鳥取,5,47.0,30,13,8,9,57,45,12,J3
13270,2018,33,ガンバ大阪Ｕ−２３,6,44.0,30,12,8,10,51,40,11,J3
13271,2018,33,セレッソ大阪Ｕ−２３,7,43.0,30,12,7,11,45,35,10,J3
13272,2018,33,ブラウブリッツ秋田,8,40.0,30,11,7,12,35,33,2,J3
13273,2018,33,福島ユナイテッドＦＣ,9,39.0,30,9,12,9,36,41,-5,J3
13274,2018,34,ＦＣ琉球,1,66.0,31,20,6,5,69,38,31,J3
13275,2018,34,福島ユナイテッドＦＣ,10,39.0,31,9,12,10,36,43,-7,J3
13276,2018,34,ＳＣ相模原,11,39.0,31,11,6,14,41,53,-12,J3
13277,2018,34,カターレ富山,12,38.0,31,11,5,15,39,49,-10,J3
13278,2018,34,いわてグルージャ盛岡,13,37.0,31,11,4,16,40,56,-16,J3
13279,2018,34,ＦＣ東京Ｕ−２３,14,36.0,32,10,6,16,38,45,-7,J3
13280,2018,34,藤枝ＭＹＦＣ,15,34.0,31,10,4,17,31,46,-15,J3
13281,2018,34,Ｙ．Ｓ．Ｃ．Ｃ．横浜,16,33.0,31,8,9,14,38,46,-8,J3
13282,2018,34,ギラヴァンツ北九州,17,26.0,31,6,8,17,22,42,-20,J3
13283,2018,34,鹿児島ユナイテッドＦＣ,2,57.0,31,16,9,6,46,34,12,J3
13284,2018,34,ザスパクサツ群馬,3,51.0,31,15,6,10,35,33,2,J3
13285,2018,34,ガイナーレ鳥取,4,50.0,31,14,8,9,59,46,13,J3
13286,2018,34,アスルクラロ沼津,5,49.0,31,13,10,8,38,29,9,J3
13287,2018,34,ガンバ大阪Ｕ−２３,6,47.0,31,13,8,10,53,41,12,J3
13288,2018,34,セレッソ大阪Ｕ−２３,7,43.0,31,12,7,12,45,36,9,J3
13289,2018,34,ブラウブリッツ秋田,8,43.0,31,12,7,12,37,33,4,J3
13290,2018,34,ＡＣ長野パルセイロ,9,41.0,31,10,11,10,39,36,3,J3
13291,2019,1,横浜Ｆ・マリノス,10,0.0,0,0,0,0,0,0,0,J1
13292,2019,1,ＦＣ東京,10,0.0,0,0,0,0,0,0,0,J1
13293,2019,1,鹿島アントラーズ,10,0.0,0,0,0,0,0,0,0,J1
13294,2019,1,川崎フロンターレ,10,0.0,0,0,0,0,0,0,0,J1
13295,2019,1,セレッソ大阪,10,0.0,0,0,0,0,0,0,0,J1
13296,2019,1,サンフレッチェ広島,10,0.0,0,0,0,0,0,0,0,J1
13297,2019,1,ガンバ大阪,10,0.0,0,0,0,0,0,0,0,J1
13298,2019,1,ヴィッセル神戸,10,0.0,0,0,0,0,0,0,0,J1
13299,2019,1,大分トリニータ,10,0.0,0,0,0,0,0,0,0,J1
13300,2019,1,北海道コンサドーレ札幌,10,0.0,0,0,0,0,0,0,0,J1
13301,2019,1,ベガルタ仙台,10,0.0,0,0,0,0,0,0,0,J1
13302,2019,1,清水エスパルス,10,0.0,0,0,0,0,0,0,0,J1
13303,2019,1,名古屋グランパス,10,0.0,0,0,0,0,0,0,0,J1
13304,2019,1,浦和レッズ,10,0.0,0,0,0,0,0,0,0,J1
13305,2019,1,サガン鳥栖,10,0.0,0,0,0,0,0,0,0,J1
13306,2019,1,湘南ベルマーレ,10,0.0,0,0,0,0,0,0,0,J1
13307,2019,1,松本山雅ＦＣ,10,0.0,0,0,0,0,0,0,0,J1
13308,2019,1,ジュビロ磐田,10,0.0,0,0,0,0,0,0,0,J1
13309,2019,2,名古屋グランパス,1,3.0,1,1,0,0,4,0,4,J1
13310,2019,2,ベガルタ仙台,10,1.0,1,0,1,0,0,0,0,J1
13311,2019,2,浦和レッズ,10,1.0,1,0,1,0,0,0,0,J1
13312,2019,2,ＦＣ東京,10,1.0,1,0,1,0,0,0,0,J1
13313,2019,2,川崎フロンターレ,10,1.0,1,0,1,0,0,0,0,J1
13314,2019,2,ガンバ大阪,14,0.0,1,0,0,1,2,3,-1,J1
13315,2019,2,鹿島アントラーズ,15,0.0,1,0,0,1,1,2,-1,J1
13316,2019,2,ヴィッセル神戸,16,0.0,1,0,0,1,0,1,-1,J1
13317,2019,2,北海道コンサドーレ札幌,17,0.0,1,0,0,1,0,2,-2,J1
13318,2019,2,サガン鳥栖,18,0.0,1,0,0,1,0,4,-4,J1
13319,2019,2,湘南ベルマーレ,2,3.0,1,1,0,0,2,0,2,J1
13320,2019,2,横浜Ｆ・マリノス,3,3.0,1,1,0,0,3,2,1,J1
13321,2019,2,大分トリニータ,4,3.0,1,1,0,0,2,1,1,J1
13322,2019,2,セレッソ大阪,5,3.0,1,1,0,0,1,0,1,J1
13323,2019,2,松本山雅ＦＣ,6,1.0,1,0,1,0,1,1,0,J1
13324,2019,2,清水エスパルス,6,1.0,1,0,1,0,1,1,0,J1
13325,2019,2,ジュビロ磐田,6,1.0,1,0,1,0,1,1,0,J1
13326,2019,2,サンフレッチェ広島,6,1.0,1,0,1,0,1,1,0,J1
13327,2019,3,名古屋グランパス,1,6.0,2,2,0,0,6,0,6,J1
13328,2019,3,セレッソ大阪,10,3.0,2,1,0,1,1,2,-1,J1
13329,2019,3,川崎フロンターレ,11,2.0,2,0,2,0,1,1,0,J1
13330,2019,3,ジュビロ磐田,11,2.0,2,0,2,0,1,1,0,J1
13331,2019,3,サンフレッチェ広島,11,2.0,2,0,2,0,1,1,0,J1
13332,2019,3,鹿島アントラーズ,14,1.0,2,0,1,1,2,3,-1,J1
13333,2019,3,ベガルタ仙台,15,1.0,2,0,1,1,1,2,-1,J1
13334,2019,3,清水エスパルス,16,1.0,2,0,1,1,3,5,-2,J1
13335,2019,3,浦和レッズ,17,1.0,2,0,1,1,0,2,-2,J1
13336,2019,3,サガン鳥栖,18,0.0,2,0,0,2,0,5,-5,J1
13337,2019,3,横浜Ｆ・マリノス,2,6.0,2,2,0,0,5,3,2,J1
13338,2019,3,ＦＣ東京,3,4.0,2,1,1,0,3,2,1,J1
13339,2019,3,松本山雅ＦＣ,4,4.0,2,1,1,0,2,1,1,J1
13340,2019,3,ガンバ大阪,5,3.0,2,1,0,1,6,5,1,J1
13341,2019,3,湘南ベルマーレ,6,3.0,2,1,0,1,4,3,1,J1
13342,2019,3,北海道コンサドーレ札幌,7,3.0,2,1,0,1,2,2,0,J1
13343,2019,3,大分トリニータ,7,3.0,2,1,0,1,2,2,0,J1
13344,2019,3,ヴィッセル神戸,9,3.0,2,1,0,1,1,1,0,J1
13345,2019,4,名古屋グランパス,1,9.0,3,3,0,0,9,2,7,J1
13346,2019,4,浦和レッズ,10,4.0,3,1,1,1,1,2,-1,J1
13347,2019,4,ガンバ大阪,11,3.0,3,1,0,2,8,8,0,J1
13348,2019,4,湘南ベルマーレ,12,3.0,3,1,0,2,4,4,0,J1
13349,2019,4,川崎フロンターレ,13,3.0,3,0,3,0,3,3,0,J1
13350,2019,4,セレッソ大阪,14,3.0,3,1,0,2,1,3,-2,J1
13351,2019,4,ジュビロ磐田,15,2.0,3,0,2,1,2,3,-1,J1
13352,2019,4,ベガルタ仙台,16,1.0,3,0,1,2,2,5,-3,J1
13353,2019,4,清水エスパルス,17,1.0,3,0,1,2,5,10,-5,J1
13354,2019,4,サガン鳥栖,18,0.0,3,0,0,3,0,7,-7,J1
13355,2019,4,ＦＣ東京,2,7.0,3,2,1,0,5,2,3,J1
13356,2019,4,横浜Ｆ・マリノス,3,7.0,3,2,1,0,7,5,2,J1
13357,2019,4,北海道コンサドーレ札幌,4,6.0,3,2,0,1,7,4,3,J1
13358,2019,4,ヴィッセル神戸,5,6.0,3,2,0,1,4,2,2,J1
13359,2019,4,大分トリニータ,6,6.0,3,2,0,1,4,3,1,J1
13360,2019,4,サンフレッチェ広島,7,5.0,3,1,2,0,2,1,1,J1
13361,2019,4,鹿島アントラーズ,8,4.0,3,1,1,1,3,3,0,J1
13362,2019,4,松本山雅ＦＣ,9,4.0,3,1,1,1,2,2,0,J1
13363,2019,5,ＦＣ東京,1,10.0,4,3,1,0,6,2,4,J1
13364,2019,5,北海道コンサドーレ札幌,10,6.0,4,2,0,2,8,7,1,J1
13365,2019,5,湘南ベルマーレ,11,6.0,4,2,0,2,6,5,1,J1
13366,2019,5,松本山雅ＦＣ,12,4.0,4,1,1,2,2,3,-1,J1
13367,2019,5,川崎フロンターレ,13,3.0,4,0,3,1,3,4,-1,J1
13368,2019,5,セレッソ大阪,14,3.0,4,1,0,3,2,5,-3,J1
13369,2019,5,サガン鳥栖,15,3.0,4,1,0,3,1,7,-6,J1
13370,2019,5,ジュビロ磐田,16,2.0,4,0,2,2,2,4,-2,J1
13371,2019,5,清水エスパルス,17,2.0,4,0,2,2,6,11,-5,J1
13372,2019,5,ベガルタ仙台,18,1.0,4,0,1,3,3,7,-4,J1
13373,2019,5,名古屋グランパス,2,9.0,4,3,0,1,9,3,6,J1
13374,2019,5,大分トリニータ,3,9.0,4,3,0,1,6,3,3,J1
13375,2019,5,サンフレッチェ広島,4,8.0,4,2,2,0,3,1,2,J1
13376,2019,5,鹿島アントラーズ,5,7.0,4,2,1,1,6,4,2,J1
13377,2019,5,ヴィッセル神戸,6,7.0,4,2,1,1,5,3,2,J1
13378,2019,5,横浜Ｆ・マリノス,7,7.0,4,2,1,1,7,7,0,J1
13379,2019,5,浦和レッズ,8,7.0,4,2,1,1,3,3,0,J1
13380,2019,5,ガンバ大阪,9,6.0,4,2,0,2,9,8,1,J1
13381,2019,6,名古屋グランパス,1,12.0,5,4,0,1,13,3,10,J1
13382,2019,6,川崎フロンターレ,10,6.0,5,1,3,1,5,4,1,J1
13383,2019,6,ガンバ大阪,11,6.0,5,2,0,3,12,12,0,J1
13384,2019,6,セレッソ大阪,12,6.0,5,2,0,3,4,5,-1,J1
13385,2019,6,北海道コンサドーレ札幌,13,6.0,5,2,0,3,8,11,-3,J1
13386,2019,6,松本山雅ＦＣ,14,4.0,5,1,1,3,2,5,-3,J1
13387,2019,6,サガン鳥栖,15,4.0,5,1,1,3,1,7,-6,J1
13388,2019,6,ジュビロ磐田,16,3.0,5,0,3,2,3,5,-2,J1
13389,2019,6,清水エスパルス,17,2.0,5,0,2,3,7,14,-7,J1
13390,2019,6,ベガルタ仙台,18,1.0,5,0,1,4,3,9,-6,J1
13391,2019,6,ＦＣ東京,2,11.0,5,3,2,0,7,3,4,J1
13392,2019,6,サンフレッチェ広島,3,11.0,5,3,2,0,4,1,3,J1
13393,2019,6,ヴィッセル神戸,4,10.0,5,3,1,1,9,6,3,J1
13394,2019,6,湘南ベルマーレ,5,9.0,5,3,0,2,9,6,3,J1
13395,2019,6,大分トリニータ,6,9.0,5,3,0,2,6,4,2,J1
13396,2019,6,鹿島アントラーズ,7,8.0,5,2,2,1,7,5,2,J1
13397,2019,6,横浜Ｆ・マリノス,8,8.0,5,2,2,1,7,7,0,J1
13398,2019,6,浦和レッズ,9,8.0,5,2,2,1,4,4,0,J1
13399,2019,7,サンフレッチェ広島,1,14.0,6,4,2,0,7,1,6,J1
13400,2019,7,川崎フロンターレ,10,7.0,6,1,4,1,6,5,1,J1
13401,2019,7,セレッソ大阪,11,7.0,6,2,1,3,5,6,-1,J1
13402,2019,7,松本山雅ＦＣ,12,7.0,6,2,1,3,4,6,-2,J1
13403,2019,7,ジュビロ磐田,13,6.0,6,1,3,2,5,5,0,J1
13404,2019,7,ガンバ大阪,14,6.0,6,2,0,4,12,15,-3,J1
13405,2019,7,北海道コンサドーレ札幌,15,6.0,6,2,0,4,9,13,-4,J1
13406,2019,7,ベガルタ仙台,16,4.0,6,1,1,4,6,9,-3,J1
13407,2019,7,サガン鳥栖,17,4.0,6,1,1,4,1,10,-9,J1
13408,2019,7,清水エスパルス,18,2.0,6,0,2,4,8,16,-8,J1
13409,2019,7,ＦＣ東京,2,14.0,6,4,2,0,9,4,5,J1
13410,2019,7,名古屋グランパス,3,12.0,6,4,0,2,14,5,9,J1
13411,2019,7,大分トリニータ,4,12.0,6,4,0,2,8,5,3,J1
13412,2019,7,横浜Ｆ・マリノス,5,11.0,6,3,2,1,10,7,3,J1
13413,2019,7,鹿島アントラーズ,6,11.0,6,3,2,1,9,6,3,J1
13414,2019,7,ヴィッセル神戸,7,10.0,6,3,1,2,10,8,2,J1
13415,2019,7,湘南ベルマーレ,8,9.0,6,3,0,3,9,8,1,J1
13416,2019,7,浦和レッズ,9,8.0,6,2,2,2,4,7,-3,J1
13417,2019,8,サンフレッチェ広島,1,17.0,7,5,2,0,11,3,8,J1
13418,2019,8,ヴィッセル神戸,10,10.0,7,3,1,3,12,12,0,J1
13419,2019,8,北海道コンサドーレ札幌,11,9.0,7,3,0,4,10,13,-3,J1
13420,2019,8,松本山雅ＦＣ,12,8.0,7,2,2,3,5,7,-2,J1
13421,2019,8,セレッソ大阪,13,7.0,7,2,1,4,5,7,-2,J1
13422,2019,8,ジュビロ磐田,14,6.0,7,1,3,3,6,7,-1,J1
13423,2019,8,ガンバ大阪,15,6.0,7,2,0,5,12,16,-4,J1
13424,2019,8,清水エスパルス,16,5.0,7,1,2,4,10,17,-7,J1
13425,2019,8,ベガルタ仙台,17,4.0,7,1,1,5,6,11,-5,J1
13426,2019,8,サガン鳥栖,18,4.0,7,1,1,5,1,11,-10,J1
13427,2019,8,ＦＣ東京,2,17.0,7,5,2,0,12,5,7,J1
13428,2019,8,大分トリニータ,3,15.0,7,5,0,2,10,5,5,J1
13429,2019,8,名古屋グランパス,4,13.0,7,4,1,2,15,6,9,J1
13430,2019,8,横浜Ｆ・マリノス,5,12.0,7,3,3,1,11,8,3,J1
13431,2019,8,鹿島アントラーズ,6,11.0,7,3,2,2,10,9,1,J1
13432,2019,8,浦和レッズ,7,11.0,7,3,2,2,5,7,-2,J1
13433,2019,8,川崎フロンターレ,8,10.0,7,2,4,1,7,5,2,J1
13434,2019,8,湘南ベルマーレ,9,10.0,7,3,1,3,10,9,1,J1
13435,2019,9,ＦＣ東京,1,20.0,8,6,2,0,13,5,8,J1
13436,2019,9,松本山雅ＦＣ,10,11.0,8,3,2,3,6,7,-1,J1
13437,2019,9,ヴィッセル神戸,11,10.0,8,3,1,4,12,13,-1,J1
13438,2019,9,湘南ベルマーレ,12,10.0,8,3,1,4,10,11,-1,J1
13439,2019,9,清水エスパルス,13,8.0,8,2,2,4,11,17,-6,J1
13440,2019,9,セレッソ大阪,14,7.0,8,2,1,5,5,8,-3,J1
13441,2019,9,ガンバ大阪,15,7.0,8,2,1,5,13,17,-4,J1
13442,2019,9,ジュビロ磐田,16,6.0,8,1,3,4,6,8,-2,J1
13443,2019,9,ベガルタ仙台,17,4.0,8,1,1,6,6,12,-6,J1
13444,2019,9,サガン鳥栖,18,4.0,8,1,1,6,1,12,-11,J1
13445,2019,9,サンフレッチェ広島,2,17.0,8,5,2,1,11,4,7,J1
13446,2019,9,名古屋グランパス,3,16.0,8,5,1,2,16,6,10,J1
13447,2019,9,大分トリニータ,4,16.0,8,5,1,2,11,6,5,J1
13448,2019,9,鹿島アントラーズ,5,14.0,8,4,2,2,11,9,2,J1
13449,2019,9,浦和レッズ,6,14.0,8,4,2,2,6,7,-1,J1
13450,2019,9,川崎フロンターレ,7,13.0,8,3,4,1,9,5,4,J1
13451,2019,9,北海道コンサドーレ札幌,8,12.0,8,4,0,4,13,13,0,J1
13452,2019,9,横浜Ｆ・マリノス,9,12.0,8,3,3,2,11,11,0,J1
13453,2019,10,ＦＣ東京,1,23.0,9,7,2,0,15,5,10,J1
13454,2019,10,湘南ベルマーレ,10,13.0,9,4,1,4,12,11,1,J1
13455,2019,10,松本山雅ＦＣ,11,11.0,9,3,2,4,6,9,-3,J1
13456,2019,10,ヴィッセル神戸,12,10.0,9,3,1,5,13,15,-2,J1
13457,2019,10,セレッソ大阪,13,8.0,9,2,2,5,5,8,-3,J1
13458,2019,10,清水エスパルス,14,8.0,9,2,2,5,11,19,-8,J1
13459,2019,10,ガンバ大阪,15,7.0,9,2,1,6,14,19,-5,J1
13460,2019,10,ベガルタ仙台,16,7.0,9,2,1,6,8,13,-5,J1
13461,2019,10,ジュビロ磐田,17,6.0,9,1,3,5,7,10,-3,J1
13462,2019,10,サガン鳥栖,18,4.0,9,1,1,7,1,14,-13,J1
13463,2019,10,名古屋グランパス,2,19.0,9,6,1,2,17,6,11,J1
13464,2019,10,サンフレッチェ広島,3,17.0,9,5,2,2,11,5,6,J1
13465,2019,10,大分トリニータ,4,17.0,9,5,2,2,11,6,5,J1
13466,2019,10,浦和レッズ,5,17.0,9,5,2,2,8,7,1,J1
13467,2019,10,川崎フロンターレ,6,16.0,9,4,4,1,11,6,5,J1
13468,2019,10,北海道コンサドーレ札幌,7,15.0,9,5,0,4,15,14,1,J1
13469,2019,10,横浜Ｆ・マリノス,8,15.0,9,4,3,2,13,12,1,J1
13470,2019,10,鹿島アントラーズ,9,14.0,9,4,2,3,12,11,1,J1
13471,2019,11,ＦＣ東京,1,24.0,10,7,3,0,15,5,10,J1
13472,2019,11,湘南ベルマーレ,10,14.0,10,4,2,4,13,12,1,J1
13473,2019,11,セレッソ大阪,11,11.0,10,3,2,5,7,8,-1,J1
13474,2019,11,松本山雅ＦＣ,12,11.0,10,3,2,5,6,11,-5,J1
13475,2019,11,ヴィッセル神戸,13,10.0,10,3,1,6,14,17,-3,J1
13476,2019,11,ジュビロ磐田,14,9.0,10,2,3,5,8,10,-2,J1
13477,2019,11,ガンバ大阪,15,8.0,10,2,2,6,14,19,-5,J1
13478,2019,11,清水エスパルス,16,8.0,10,2,2,6,11,22,-11,J1
13479,2019,11,ベガルタ仙台,17,7.0,10,2,1,7,9,16,-7,J1
13480,2019,11,サガン鳥栖,18,4.0,10,1,1,8,1,16,-15,J1
13481,2019,11,名古屋グランパス,2,20.0,10,6,2,2,18,7,11,J1
13482,2019,11,大分トリニータ,3,20.0,10,6,2,2,13,6,7,J1
13483,2019,11,川崎フロンターレ,4,19.0,10,5,4,1,14,7,7,J1
13484,2019,11,北海道コンサドーレ札幌,5,18.0,10,6,0,4,17,15,2,J1
13485,2019,11,横浜Ｆ・マリノス,6,18.0,10,5,3,2,14,12,2,J1
13486,2019,11,サンフレッチェ広島,7,17.0,10,5,2,3,11,6,5,J1
13487,2019,11,鹿島アントラーズ,8,17.0,10,5,2,3,15,11,4,J1
13488,2019,11,浦和レッズ,9,17.0,10,5,2,3,8,8,0,J1
13489,2019,12,ＦＣ東京,1,27.0,11,8,3,0,16,5,11,J1
13490,2019,12,セレッソ大阪,10,14.0,11,4,2,5,10,8,2,J1
13491,2019,12,湘南ベルマーレ,11,14.0,11,4,2,5,13,13,0,J1
13492,2019,12,松本山雅ＦＣ,12,12.0,11,3,3,5,6,11,-5,J1
13493,2019,12,ヴィッセル神戸,13,10.0,11,3,1,7,14,18,-4,J1
13494,2019,12,ベガルタ仙台,14,10.0,11,3,1,7,11,17,-6,J1
13495,2019,12,ジュビロ磐田,15,9.0,11,2,3,6,8,11,-3,J1
13496,2019,12,ガンバ大阪,16,8.0,11,2,2,7,15,22,-7,J1
13497,2019,12,清水エスパルス,17,8.0,11,2,2,7,11,26,-15,J1
13498,2019,12,サガン鳥栖,18,7.0,11,2,1,8,4,17,-13,J1
13499,2019,12,名古屋グランパス,2,23.0,11,7,2,2,20,7,13,J1
13500,2019,12,大分トリニータ,3,23.0,11,7,2,2,14,6,8,J1
13501,2019,12,川崎フロンターレ,4,22.0,11,6,4,1,18,7,11,J1
13502,2019,12,鹿島アントラーズ,5,20.0,11,6,2,3,16,11,5,J1
13503,2019,12,北海道コンサドーレ札幌,6,19.0,11,6,1,4,17,15,2,J1
13504,2019,12,横浜Ｆ・マリノス,7,18.0,11,5,3,3,14,15,-1,J1
13505,2019,12,サンフレッチェ広島,8,17.0,11,5,2,4,12,8,4,J1
13506,2019,12,浦和レッズ,9,17.0,11,5,2,4,8,10,-2,J1
13507,2019,13,ＦＣ東京,1,30.0,12,9,3,0,18,5,13,J1
13508,2019,13,浦和レッズ,10,17.0,12,5,2,5,10,13,-3,J1
13509,2019,13,セレッソ大阪,11,14.0,12,4,2,6,10,9,1,J1
13510,2019,13,ジュビロ磐田,12,12.0,12,3,3,6,10,11,-1,J1
13511,2019,13,松本山雅ＦＣ,13,12.0,12,3,3,6,6,16,-10,J1
13512,2019,13,ガンバ大阪,14,11.0,12,3,2,7,16,22,-6,J1
13513,2019,13,ヴィッセル神戸,15,10.0,12,3,1,8,15,22,-7,J1
