,年月日,カテゴリ,節,H_team,A_team,K/O時刻,H_rest_days,A_rest_days,H_監督,A_監督,H_順位,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,A_順位,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,train_test,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,H_GK,H_DF,H_MF,H_FW,A_GK,A_DF,A_MF,A_FW
8345,20130316,1,3,340,323,15,7,7,153,189,3,6,2,2,0,0,3,1,2,2,6,2,2,0,0,5,1,4,train,1,0,1,0,1,1,4,4,2,1,4,5,1
8346,20130316,1,3,356,336,19,7,7,250,142,11,1,2,0,1,1,2,3,-1,13,1,2,0,1,1,1,2,-1,train,0,1,-1,0,2,1,4,4,2,1,4,3,3
8347,20130310,2,2,396,335,13,7,7,214,215,11,1,1,0,1,0,1,1,0,3,3,1,1,0,0,2,1,1,train,1,0,1,0,1,1,5,2,3,1,3,6,1
8348,20130310,2,2,395,367,13,7,7,187,202,11,1,1,0,1,0,1,1,0,15,0,1,0,0,1,1,2,-1,train,0,0,0,1,0,1,3,4,3,1,4,4,2
8349,20130310,2,2,345,331,13,7,7,370,297,11,1,1,0,1,0,1,1,0,9,1,1,0,1,0,3,3,0,train,1,3,-2,0,2,1,3,6,1,1,4,4,2
8350,20130310,2,2,377,327,13,7,7,193,82,11,1,1,0,1,0,1,1,0,3,3,1,1,0,0,2,1,1,train,0,0,0,1,0,1,4,3,3,1,4,5,1
8351,20130310,2,2,397,380,13,7,7,216,320,1,3,1,1,0,0,3,1,2,5,3,1,1,0,0,1,0,1,train,1,1,0,1,0,1,3,5,2,1,4,4,2
8352,20130310,2,2,354,373,16,7,7,146,156,5,3,1,1,0,0,1,0,1,17,0,1,0,0,1,0,1,-1,train,0,1,-1,0,2,1,4,5,1,1,4,4,2
8353,20130310,2,2,388,389,16,7,7,183,328,2,3,1,1,0,0,2,0,2,17,0,1,0,0,1,0,1,-1,train,2,2,0,1,0,1,4,4,2,1,3,4,3
8354,20130310,2,2,334,379,16,7,7,207,147,5,3,1,1,0,0,1,0,1,22,0,1,0,0,1,0,2,-2,train,4,0,4,0,1,1,4,3,3,1,5,4,1
8355,20130310,2,2,390,387,16,7,7,158,192,5,3,1,1,0,0,1,0,1,21,0,1,0,0,1,1,3,-2,train,2,1,1,0,1,1,4,3,3,1,4,4,2
8356,20130310,2,2,371,399,18,7,7,74,150,15,0,1,0,0,1,1,2,-1,17,0,1,0,0,1,0,1,-1,train,0,3,-3,0,2,1,4,4,2,1,4,5,1
8357,20130310,2,2,398,394,19,7,7,229,208,9,1,1,0,1,0,3,3,0,17,0,1,0,0,1,0,1,-1,train,0,0,0,1,0,1,4,4,2,1,4,4,2
8358,20130309,1,2,348,329,13,7,7,306,212,16,0,1,0,0,1,0,1,-1,14,0,1,0,0,1,1,2,-1,train,1,2,-1,0,2,1,4,4,2,1,3,6,1
8359,20130309,1,2,332,322,14,7,7,162,308,6,1,1,0,1,0,2,2,0,1,3,1,1,0,0,4,2,2,train,0,5,-5,0,2,1,4,3,3,1,4,4,2
8360,20130309,1,2,323,333,14,7,6,189,285,3,3,1,1,0,0,2,1,1,2,3,1,1,0,0,3,1,2,train,3,0,3,0,1,1,4,5,1,1,4,4,2
8361,20130309,1,2,324,326,14,7,7,166,201,8,1,1,0,1,0,1,1,0,8,1,1,0,1,0,1,1,0,train,3,2,1,0,1,1,4,4,2,1,4,4,2
8362,20130309,1,2,356,340,14,7,7,250,153,8,1,1,0,1,0,1,1,0,5,3,1,1,0,0,1,0,1,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
8363,20130309,1,2,347,355,15,7,7,213,111,8,1,1,0,1,0,1,1,0,6,1,1,0,1,0,2,2,0,train,0,1,-1,0,2,1,5,3,2,1,4,4,2
8364,20130309,1,2,330,358,15,6,7,265,311,18,0,1,0,0,1,1,3,-2,14,0,1,0,0,1,1,2,-1,train,1,1,0,1,0,1,4,4,2,1,3,5,2
8365,20130309,1,2,325,336,16,7,7,309,142,3,3,1,1,0,0,2,1,1,8,1,1,0,1,0,1,1,0,train,1,0,1,0,1,1,3,6,1,1,4,5,1
8366,20130309,1,2,349,328,19,7,7,301,221,17,0,1,0,0,1,2,4,-2,8,1,1,0,1,0,1,1,0,train,1,1,0,1,0,1,3,4,3,1,4,4,2
8367,20130303,1,1,333,330,13,8,92,285,265,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,3,1,2,0,1,1,4,4,2,1,4,3,3
8368,20130303,2,1,373,380,13,112,112,156,320,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
8369,20130303,2,1,399,354,13,100,92,150,146,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,1,-1,0,2,1,4,4,2,1,4,5,1
8370,20130303,2,1,379,388,13,112,105,147,183,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,2,-2,0,2,1,4,4,2,1,4,4,2
8371,20130303,2,1,389,334,13,112,92,328,207,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,1,-1,0,2,1,3,4,3,1,3,4,3
8372,20130303,2,1,394,390,14,112,112,208,158,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,1,-1,0,2,1,4,3,3,1,4,4,2
8373,20130303,2,1,367,335,15,112,112,202,215,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,2,-1,0,2,1,4,4,2,1,3,6,1
8374,20130303,2,1,371,327,15,112,112,74,82,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,2,-1,0,2,1,4,4,2,1,4,5,1
8375,20130303,2,1,396,377,15,112,112,214,193,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,1,0,1,0,1,5,2,3,1,4,3,3
8376,20130303,2,1,395,345,15,112,5,187,370,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,1,0,1,0,1,3,4,3,1,3,6,1
8377,20130303,2,1,397,387,15,112,112,216,192,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,3,1,2,0,1,1,3,4,3,1,4,4,2
8378,20130303,2,1,331,398,16,92,105,297,229,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,3,3,0,1,0,1,4,4,2,1,4,4,2
8379,20130302,1,1,322,349,14,91,111,308,301,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,4,2,2,0,1,1,4,5,1,1,3,4,3
8380,20130302,1,1,336,347,14,91,91,142,213,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,1,0,1,0,1,3,6,1,1,5,3,2
8381,20130302,1,1,328,324,14,91,91,221,166,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8382,20130302,1,1,340,348,14,91,91,153,306,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,0,1,0,1,1,4,4,2,1,4,4,2
8383,20130302,1,1,329,325,14,7,91,212,309,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,2,-1,0,2,1,3,6,1,1,3,6,1
8384,20130302,1,1,326,356,14,91,111,201,250,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8385,20130302,1,1,358,323,19,99,91,311,189,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,1,2,-1,0,2,1,3,5,2,1,4,5,1
8386,20130302,1,1,355,332,16,91,91,111,162,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,2,2,0,1,0,1,4,4,2,1,4,4,2
8387,20121201,1,34,324,333,15,7,7,93,285,11,43,33,11,10,12,48,43,5,4,52,33,15,7,11,57,50,7,train,2,0,2,0,1,1,4,4,2,1,4,4,2
8388,20121201,1,34,334,329,15,7,7,207,212,15,39,33,11,6,16,41,49,-8,1,61,33,18,7,8,62,34,28,train,0,1,-1,0,2,1,4,4,2,1,3,6,1
8389,20121201,1,34,340,330,15,7,7,153,265,14,41,33,11,8,14,45,51,-6,8,49,33,14,7,12,49,48,1,train,2,2,0,1,0,1,4,4,2,1,4,3,3
8390,20121201,1,34,332,355,15,7,7,162,111,9,48,33,14,6,13,39,40,-1,13,43,33,11,10,12,38,45,-7,train,0,0,0,1,0,1,4,3,3,1,4,5,1
8391,20121201,1,34,323,326,15,7,7,189,201,10,45,33,13,6,14,41,42,-1,2,57,33,15,12,6,57,37,20,train,6,2,4,0,1,1,4,5,1,1,4,4,2
8392,20121201,1,34,325,336,15,7,7,309,142,5,52,33,14,10,9,45,42,3,6,52,33,15,7,11,46,45,1,train,2,0,2,0,1,1,3,6,1,1,3,6,1
8393,20121201,1,34,348,354,15,7,7,6,95,17,37,33,9,10,14,25,33,-8,18,14,33,4,2,27,24,84,-60,train,4,1,3,0,1,1,4,4,2,1,3,6,1
8394,20121201,1,34,322,328,15,7,7,308,221,7,50,33,12,14,7,43,33,10,3,53,33,15,8,10,48,38,10,train,1,0,1,0,1,1,4,4,2,1,4,4,2
8395,20121201,1,34,347,331,15,7,7,213,176,12,43,33,12,7,14,55,52,3,16,38,33,9,11,13,66,63,3,train,2,1,1,0,1,1,4,5,1,1,4,4,2
8396,20121124,1,33,336,324,14,7,7,142,93,4,52,32,15,7,10,45,43,2,13,40,32,10,10,12,46,42,4,train,1,2,-1,0,2,1,3,6,1,1,4,4,2
8397,20121124,1,33,329,340,14,7,7,212,153,1,58,32,17,7,8,58,33,25,12,41,32,11,8,13,44,47,-3,train,4,1,3,0,1,1,3,6,1,1,4,4,2
8398,20121124,1,33,331,323,14,7,7,176,189,16,37,32,9,10,13,64,61,3,10,44,32,13,5,14,39,40,-1,train,2,2,0,1,0,1,4,4,2,1,4,5,1
8399,20121124,1,33,326,348,14,7,7,201,306,2,57,32,15,12,5,57,36,21,17,34,32,8,10,14,24,33,-9,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
8400,20121124,1,33,328,325,14,7,7,221,309,5,50,32,14,8,10,45,37,8,3,52,32,14,10,8,44,39,5,train,3,1,2,0,1,1,4,4,2,1,3,6,1
8401,20121124,1,33,355,347,17,7,7,111,213,14,40,32,10,10,12,36,45,-9,11,43,32,12,7,13,55,50,5,train,2,0,2,0,1,1,4,4,2,1,4,5,1
8402,20121124,1,33,330,332,17,7,7,265,162,9,46,32,13,7,12,47,47,0,7,48,32,14,6,12,38,38,0,train,2,1,1,0,1,1,4,3,3,1,4,4,2
8403,20121124,1,33,354,322,17,7,7,95,308,18,14,32,4,2,26,24,82,-58,8,47,32,11,14,7,41,33,8,train,0,2,-2,0,2,1,3,6,1,1,4,4,2
8404,20121124,1,33,333,334,17,7,7,285,207,6,49,32,14,7,11,56,50,6,15,39,32,11,6,15,41,48,-7,train,1,0,1,0,1,1,4,4,2,1,3,5,2
8405,20121117,1,32,325,329,14,10,10,309,212,3,49,31,13,10,8,42,39,3,1,58,31,17,7,7,58,31,27,train,2,0,2,0,1,1,3,6,1,1,3,6,1
8406,20121117,1,32,322,333,14,10,10,308,285,6,47,31,11,14,6,40,31,9,8,46,31,13,7,11,54,49,5,train,1,2,-1,0,2,1,4,4,2,1,4,5,1
8407,20121117,1,32,348,330,14,10,10,306,265,17,34,31,8,10,13,24,32,-8,11,43,31,12,7,12,46,47,-1,train,0,1,-1,0,2,1,4,4,2,1,4,3,3
8408,20121117,1,32,324,326,14,10,10,93,201,13,39,31,10,9,12,43,39,4,2,56,31,15,11,5,54,33,21,train,3,3,0,1,0,1,4,4,2,1,4,4,2
8409,20121117,1,32,347,336,14,10,10,213,142,10,43,31,12,7,12,55,48,7,4,49,31,14,7,10,43,43,0,train,0,2,-2,0,2,1,4,4,2,1,3,5,2
8410,20121117,1,32,340,355,17,10,10,31,111,12,41,31,11,8,12,43,44,-1,14,37,31,9,10,12,33,44,-11,train,1,3,-2,0,2,1,4,4,2,1,4,4,2
8411,20121117,1,32,354,328,17,10,10,95,221,18,14,31,4,2,25,22,79,-57,7,47,31,13,8,10,42,35,7,train,2,3,-1,0,2,1,3,6,1,1,4,4,2
8412,20121117,1,32,323,334,17,10,10,189,207,9,44,31,13,5,13,39,39,0,15,36,31,10,6,15,40,48,-8,train,0,1,-1,0,2,1,4,5,1,1,4,3,3
8413,20121117,1,32,332,331,17,10,10,162,176,5,48,31,14,6,11,37,35,2,16,34,31,8,10,13,61,60,1,train,1,3,-2,0,2,1,4,3,3,1,4,4,2
8414,20121111,2,42,373,367,13,7,7,156,219,11,60,41,17,9,15,49,47,2,9,61,41,18,7,16,51,46,5,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
8415,20121111,2,42,388,379,13,7,7,183,147,5,70,41,21,7,13,59,43,16,20,35,41,7,14,20,25,52,-27,train,3,2,1,0,1,1,4,4,2,1,4,5,1
8416,20121111,2,42,327,390,13,7,7,108,37,21,35,41,10,5,26,31,77,-46,18,41,41,9,14,18,52,66,-14,train,2,1,1,0,1,1,4,5,1,1,4,4,2
8417,20121111,2,42,387,395,13,7,7,192,187,10,61,41,16,13,12,51,47,4,8,62,41,16,14,11,39,34,5,train,0,2,-2,0,2,1,4,4,2,1,3,4,3
8418,20121111,2,42,380,358,13,7,7,320,311,12,58,41,15,13,13,46,43,3,4,70,41,21,7,13,59,40,19,train,0,0,0,1,0,1,4,4,2,1,3,5,2
8419,20121111,2,42,335,396,13,7,7,215,214,19,35,41,8,11,22,35,58,-23,13,56,41,15,11,15,46,46,0,train,3,1,2,0,1,1,3,6,1,1,4,4,2
8420,20121111,2,42,398,356,13,7,7,229,250,2,73,41,23,4,14,61,45,16,1,85,41,24,13,4,63,35,28,train,0,0,0,1,0,1,4,5,1,1,4,4,2
8421,20121111,2,42,371,397,13,7,7,370,32,14,55,41,15,10,16,40,47,-7,16,47,41,11,14,16,46,46,0,train,0,1,-1,0,2,1,3,4,3,1,3,4,3
8422,20121111,2,42,377,394,13,7,7,109,55,17,47,41,12,11,18,31,44,-13,7,63,41,19,6,16,64,46,18,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
8423,20121111,2,42,338,349,13,7,7,118,301,22,32,41,7,11,23,34,64,-30,3,72,41,19,15,7,63,43,20,train,0,3,-3,0,2,1,3,5,2,1,3,4,3
8424,20121111,2,42,389,399,13,7,7,328,286,15,51,41,13,12,16,45,46,-1,6,69,41,20,9,12,58,33,25,train,0,3,-3,0,2,1,3,4,3,1,4,5,1
8425,20121107,1,31,336,323,19,11,11,142,189,5,46,30,13,7,10,42,43,-1,9,44,30,13,5,12,39,38,1,train,1,0,1,0,1,1,3,5,2,1,4,5,1
8426,20121107,1,31,332,348,19,4,11,162,306,4,48,30,14,6,10,37,34,3,17,31,30,7,10,13,23,32,-9,train,0,1,-1,0,2,1,4,3,3,1,4,4,2
8427,20121107,1,31,355,324,19,11,4,111,93,15,36,30,9,9,12,33,44,-11,13,38,30,10,8,12,43,39,4,train,0,0,0,1,0,1,4,5,1,1,4,4,2
8428,20121107,1,31,333,331,19,11,11,285,176,6,45,30,13,6,11,52,47,5,16,33,30,8,9,13,59,58,1,train,2,2,0,1,0,1,4,4,2,1,4,4,2
8429,20121107,1,31,330,325,19,11,11,265,309,12,40,30,11,7,12,42,45,-3,3,49,30,13,10,7,40,35,5,train,4,2,2,0,1,1,4,3,3,1,3,6,1
8430,20121107,1,31,334,322,19,11,11,164,308,14,36,30,10,6,14,39,46,-7,7,44,30,10,14,6,38,30,8,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
8431,20121107,1,31,326,340,19,11,11,201,153,2,55,30,15,10,5,53,32,21,11,40,30,11,7,12,42,43,-1,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8432,20121107,1,31,329,354,19,11,11,212,95,1,55,30,16,7,7,55,31,24,18,14,30,4,2,24,22,76,-54,train,3,0,3,0,1,1,3,6,1,1,3,6,1
8433,20121107,1,31,328,347,19,11,11,221,213,8,44,30,12,8,10,39,33,6,10,43,30,12,7,11,53,45,8,train,3,2,1,0,1,1,4,4,2,1,4,4,2
8434,20121104,2,41,367,335,13,7,7,219,215,12,58,40,17,7,16,50,46,4,19,35,40,8,11,21,35,57,-22,train,1,0,1,0,1,1,4,4,2,1,3,6,1
8435,20121104,2,41,396,338,13,7,7,214,118,13,55,40,15,10,15,45,45,0,22,31,40,7,10,23,33,63,-30,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8436,20121104,2,41,356,371,13,7,7,250,370,1,82,40,23,13,4,61,35,26,14,55,40,15,10,15,40,45,-5,train,2,0,2,0,1,1,4,4,2,1,4,4,2
8437,20121104,2,41,395,373,13,7,7,187,156,10,59,40,15,14,11,37,33,4,9,60,40,17,9,14,48,45,3,train,2,1,1,0,1,1,3,4,3,1,4,4,2
8438,20121104,2,41,358,387,13,7,7,311,192,4,67,40,20,7,13,56,40,16,8,61,40,16,13,11,51,44,7,train,3,0,3,0,1,1,3,5,2,1,4,4,2
8439,20121104,2,41,379,389,15,7,7,147,328,21,34,40,7,13,20,25,52,-27,15,50,40,13,11,16,45,46,-1,train,0,0,0,1,0,1,4,4,2,1,3,4,3
8440,20121104,2,41,399,380,16,7,7,286,320,6,66,40,19,9,12,56,33,23,11,58,40,15,13,12,46,41,5,train,2,0,2,0,1,1,4,4,2,1,4,4,2
8441,20121104,2,41,394,388,16,7,7,55,183,7,63,40,19,6,15,64,45,19,5,67,40,20,7,13,58,43,15,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
8442,20121104,2,41,349,327,16,7,7,301,108,3,69,40,18,15,7,62,43,19,20,35,40,10,5,25,31,76,-45,train,1,0,1,0,1,1,3,4,3,1,4,5,1
8443,20121104,2,41,397,377,16,7,7,32,109,17,44,40,10,14,16,43,45,-2,16,47,40,12,11,17,30,41,-11,train,3,1,2,0,1,1,3,4,3,1,4,4,2
8444,20121104,2,41,390,398,16,7,7,37,229,18,41,40,9,14,17,52,64,-12,2,70,40,22,4,14,59,45,14,train,0,2,-2,0,2,1,4,4,2,1,4,5,1
8445,20121028,2,40,327,371,16,7,7,108,370,20,35,39,10,5,24,31,75,-44,14,52,39,14,10,15,39,45,-6,train,0,1,-1,0,2,1,4,5,1,1,4,4,2
8446,20121028,2,40,387,399,13,7,7,192,286,8,61,39,16,13,10,51,42,9,6,63,39,18,9,12,54,33,21,train,0,2,-2,0,2,1,4,4,2,1,4,4,2
8447,20121028,2,40,396,395,13,7,7,214,187,13,54,39,15,9,15,45,45,0,10,58,39,15,13,11,37,33,4,train,0,0,0,1,0,1,4,5,1,1,3,4,3
8448,20121028,2,40,338,379,13,7,7,118,147,22,28,39,6,10,23,32,63,-31,21,34,39,7,13,19,25,51,-26,train,1,0,1,0,1,1,4,4,2,1,4,5,1
8449,20121028,2,40,358,390,13,7,7,311,129,4,64,39,19,7,13,55,40,15,18,41,39,9,14,16,52,63,-11,train,1,0,1,0,1,1,3,5,2,1,4,4,2
8450,20121028,2,40,389,394,15,3,7,328,55,15,47,38,12,11,15,41,41,0,7,63,39,19,6,14,63,43,20,train,2,1,1,0,1,1,3,4,3,1,4,4,2
8451,20121028,2,40,335,349,16,7,7,215,301,19,35,39,8,11,20,35,55,-20,3,66,39,17,15,7,60,43,17,train,0,2,-2,0,2,1,3,6,1,1,3,4,3
8452,20121028,2,40,367,398,16,7,3,219,229,12,55,39,16,7,16,48,46,2,2,67,38,21,4,13,55,41,14,train,2,0,2,0,1,1,4,4,2,1,4,5,1
8453,20121028,2,40,388,377,18,7,7,183,109,5,64,39,19,7,13,55,43,12,16,47,39,12,11,16,30,38,-8,train,3,0,3,0,1,1,4,4,2,1,4,4,2
8454,20121028,2,40,373,380,19,7,7,156,320,11,57,39,16,9,14,45,43,2,9,58,39,15,13,11,44,38,6,train,3,2,1,0,1,1,4,4,2,1,4,4,2
8455,20121028,2,40,397,356,19,7,7,154,250,17,43,39,10,13,16,43,45,-2,1,81,39,23,12,4,61,35,26,train,0,0,0,1,0,1,3,4,3,1,4,4,2
8456,20121027,1,30,325,340,14,7,7,309,153,3,48,29,13,9,7,40,35,5,11,39,29,11,6,12,42,43,-1,train,0,0,0,1,0,1,3,6,1,1,4,4,2
8457,20121027,1,30,336,322,14,7,7,142,308,6,45,29,13,6,10,41,42,-1,7,43,29,10,13,6,37,29,8,train,1,1,0,1,0,1,3,5,2,1,4,4,2
8458,20121027,1,30,331,329,14,7,7,176,212,16,32,29,8,8,13,58,57,1,1,54,29,16,6,7,54,30,24,train,1,1,0,1,0,1,4,5,1,1,3,6,1
8459,20121027,1,30,333,355,14,7,7,285,111,4,45,29,13,6,10,51,43,8,15,33,29,8,9,12,29,43,-14,train,1,4,-3,0,2,1,4,4,2,1,4,5,1
8460,20121027,1,30,347,326,14,7,7,213,201,8,42,29,12,6,11,52,44,8,2,54,29,15,9,5,52,31,21,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8461,20121027,1,30,348,328,17,7,7,306,221,17,31,29,7,10,12,23,30,-7,9,41,29,11,8,10,37,33,4,train,0,2,-2,0,2,1,4,4,2,1,4,3,3
8462,20121027,1,30,323,354,17,7,7,189,95,10,41,29,12,5,12,34,38,-4,18,14,29,4,2,23,22,71,-49,train,5,0,5,0,1,1,4,5,1,1,3,6,1
8463,20121027,1,30,334,330,19,7,7,164,265,14,35,29,10,5,14,36,43,-7,12,39,29,11,6,12,39,42,-3,train,3,3,0,1,0,1,4,4,2,1,4,3,3
8464,20121027,1,30,324,332,17,7,7,93,162,13,38,29,10,8,11,42,37,5,5,45,29,13,6,10,35,33,2,train,1,2,-1,0,2,1,4,5,1,1,3,3,4
8465,20121025,2,36,389,398,19,4,4,328,229,14,43,35,11,10,14,35,37,-2,3,61,35,19,4,12,50,38,12,train,2,4,-2,0,2,1,3,4,3,1,4,5,1
8466,20121021,2,39,394,373,16,7,7,55,156,7,60,38,18,6,14,59,42,17,10,57,38,16,9,13,44,39,5,train,4,1,3,0,1,1,4,4,2,1,4,4,2
8467,20121021,2,39,390,356,13,7,7,129,250,17,41,38,9,14,15,50,60,-10,1,78,38,22,12,4,58,33,25,train,2,3,-1,0,2,1,4,4,2,1,4,4,2
8468,20121021,2,39,387,367,13,7,7,192,219,8,58,38,15,13,10,50,42,8,11,55,38,16,7,15,48,45,3,train,1,0,1,0,1,1,4,4,2,1,4,4,2
8469,20121021,2,39,398,379,13,7,3,229,147,4,64,37,20,4,13,52,40,12,20,34,37,7,13,17,24,47,-23,train,3,1,2,0,1,1,4,5,1,1,4,5,1
8470,20121021,2,39,371,388,13,7,7,370,183,14,52,38,14,10,14,39,44,-5,6,61,38,18,7,13,54,43,11,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
8471,20121021,2,39,380,396,16,3,7,320,214,13,52,37,13,13,11,41,37,4,12,54,38,15,9,14,44,43,1,train,2,1,1,0,1,1,4,4,2,1,5,3,2
8472,20121021,2,39,338,397,16,7,7,118,154,22,28,38,6,10,22,30,59,-29,18,40,38,9,13,16,39,43,-4,train,2,4,-2,0,2,1,3,5,2,1,3,4,3
8473,20121021,2,39,349,399,16,7,7,301,286,2,65,38,17,14,7,59,42,17,5,62,38,18,8,12,53,32,21,train,1,1,0,1,0,1,3,4,3,1,4,4,2
8474,20121021,2,39,389,335,18,7,7,328,215,15,44,37,11,11,15,38,41,-3,19,35,38,8,11,19,35,52,-17,train,3,0,3,0,1,1,3,4,3,1,3,6,1
8475,20121021,2,39,327,358,19,7,7,108,311,21,32,38,9,5,24,30,75,-45,3,64,38,19,7,12,55,39,16,train,1,0,1,0,1,1,4,5,1,1,4,4,2
8476,20121021,2,39,377,395,19,7,7,109,187,16,44,38,11,11,16,29,38,-9,9,58,38,15,13,10,37,32,5,train,1,0,1,0,1,1,4,4,2,1,3,4,3
8477,20121020,1,29,332,334,15,7,14,162,164,4,44,28,13,5,10,34,32,2,14,34,28,10,4,14,35,42,-7,train,1,1,0,1,0,1,3,4,3,1,4,4,2
8478,20121020,1,29,326,325,13,14,14,201,309,2,51,28,14,9,5,49,29,20,3,48,28,13,9,6,38,32,6,train,3,2,1,0,1,1,4,4,2,1,3,6,1
8479,20121020,1,29,322,347,14,14,14,308,213,9,40,28,9,13,6,33,29,4,5,42,28,12,6,10,52,40,12,train,4,0,4,0,1,1,4,4,2,1,4,5,1
8480,20121020,1,29,355,348,15,14,14,111,306,15,32,28,8,8,12,28,42,-14,16,30,28,7,9,12,22,29,-7,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8481,20121020,1,29,330,331,15,14,14,265,176,11,39,28,11,6,11,37,39,-2,17,29,28,7,8,13,55,55,0,train,2,3,-1,0,2,1,4,3,3,1,4,4,2
8482,20121020,1,29,328,336,15,14,14,221,142,8,41,28,11,8,9,36,30,6,7,42,28,12,6,10,38,41,-3,train,1,3,-2,0,2,1,4,4,2,1,4,3,3
8483,20121020,1,29,354,324,16,14,7,95,93,18,13,28,4,1,23,22,71,-49,13,37,28,10,7,11,42,37,5,train,0,0,0,1,0,1,3,6,1,1,4,5,1
8484,20121020,1,29,340,323,18,14,7,153,189,12,38,28,11,5,12,41,42,-1,10,40,28,12,4,12,33,37,-4,train,1,1,0,1,0,1,4,4,2,1,4,5,1
8485,20121020,1,29,329,333,19,14,7,212,285,1,54,28,16,6,6,53,28,25,6,42,28,12,6,10,49,42,7,train,1,2,-1,0,2,1,3,6,1,1,4,4,2
8486,20121018,2,36,380,379,19,4,4,320,147,13,48,35,12,12,11,39,36,3,19,32,35,7,11,17,23,46,-23,train,1,0,1,0,1,1,4,4,2,1,4,5,1
8487,20121014,2,38,399,358,16,7,7,286,311,4,62,37,18,8,11,52,30,22,5,61,37,18,7,12,53,38,15,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
8488,20121014,2,38,395,394,13,8,7,187,55,10,55,37,14,13,10,35,32,3,7,60,37,18,6,13,59,40,19,train,2,0,2,0,1,1,3,4,3,1,4,4,2
8489,20121014,2,38,377,396,13,7,7,109,214,16,43,37,11,10,16,29,38,-9,11,53,37,15,8,14,44,43,1,train,0,0,0,1,0,1,4,4,2,1,4,4,2
8490,20121014,2,38,388,367,13,7,7,183,219,6,61,37,18,7,12,53,41,12,12,52,37,15,7,15,46,44,2,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
8491,20121014,2,38,356,349,15,7,7,250,301,1,77,37,22,11,4,56,31,25,2,64,37,17,13,7,57,40,17,train,2,2,0,1,0,1,4,4,2,1,3,4,3
8492,20121014,2,38,380,389,16,7,7,320,328,13,51,36,13,12,11,40,36,4,15,43,36,11,10,15,37,40,-3,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8493,20121014,2,38,398,335,16,7,7,229,215,3,64,36,20,4,12,52,39,13,20,32,37,7,11,19,34,52,-18,train,0,1,-1,0,2,1,4,5,1,1,3,6,1
8494,20121014,2,38,371,338,18,7,7,370,118,14,49,37,13,10,14,37,43,-6,22,28,37,6,10,21,29,57,-28,train,2,1,1,0,1,1,4,4,2,1,3,5,2
8495,20121014,2,38,390,373,19,8,7,129,30,17,40,37,9,13,15,49,59,-10,9,56,37,16,8,13,43,38,5,train,1,1,0,1,0,1,4,4,2,1,4,4,2
8496,20121014,2,38,379,387,19,7,7,147,192,19,33,36,7,12,17,24,47,-23,8,57,37,15,12,10,50,42,8,train,0,0,0,1,0,1,4,5,1,1,4,3,3
8497,20121014,2,38,397,327,19,7,7,154,108,18,39,37,9,12,16,39,43,-4,21,31,37,9,4,24,30,75,-45,train,0,0,0,1,0,1,3,4,3,1,4,5,1
